title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
アマランスIV,Amaranth IV,657,PC-9801,FUG0003a.bin,FUG0003.bmp,FUG0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=657
SUZAKU,Suzaku,658,PC-9801,TEL0041a.bin,TEL0041.bmp,TEL0041m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=658
リバイバルザナドゥII,Revival Xanadu II,659,PC-9801,FAL0069a.bin,FAL0069.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=659
夢幻戦士ヴァリスIV,Mugen Senshi Valis IV,660,PC Engine,TEL0040a.bin,TEL0040.bmp,TEL0040m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=660
エアーコンバットII,Air Combat II,662,PC-9801,SYS0031a.bin,SYS0031.bmp,SYS0031m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=662
デッドフォース,Dead Force,663,PC-9801,FUG0005a.bin,FUG0005.bmp,FUG0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=663
ロードオブパンツァーズ,Lord of Panzers,664,PC-9801,SYS0034a.bin,SYS0034.bmp,SYS0034m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=664
エルステディア,Oerstedia,665,PC-9801,FUG0004a.bin,FUG0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=665
エアーコンバットIII,Air Combat III,666,PC-9801,SYS0032a.bin,SYS0032.bmp,SYS0032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=666
大海令 〜南海の死闘〜,Daikairei - Nankai no Shitou,667,PC-9801,ART0017a.bin,ART0017.bmp,ART0017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=667
RELICS,Relics,668,X1,BOT0026a.bin,BOT0026.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=668
ファンタジーナイト,Fantasy Knight,669,PC-9801,SYS0033a.bin,SYS0033.bmp,SYS0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=669
ファーストクイーンⅡ ～砂漠の女王～,First Queen II - Sabaku no Jo-ou,670,PC-9801,KUR0003a.bin,KUR0003.bmp,KUR0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=670
太平洋の嵐DX,Taiheiyou no Arashi DX,671,PC-9801,SYS0035a.bin,SYS0035.bmp,SYS0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=671
AX-1　デモンストレーション,AX-1 - Demonstration,672,PC-6001,EBS0007a.bin,EBS0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=672
AX-2　デュアル・エイリアン,AX-2 - Dual Alien,673,PC-6001,EBS0008a.bin,EBS0008.bmp,EBS0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=673
RELICS,Relics,674,FM-7,BOT0027a.bin,BOT0027.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=674
AX-3　インターファイト,AX-3 - Interfight,675,PC-6001,EBS0009a.bin,EBS0009.bmp,EBS0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=675
ロマンシア,Romancia,676,MSX,FAL1005a.bin,FAL1005.bmp,FAL1005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=676
レリクス暗黒要塞,Relics - Ankoku Yousai,677,Other,BOT0028a.bin,BOT0028.bmp,BOT0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=677
ダイナソア,Dinosaur,678,PC-8801,FAL0080a.bin,FAL0080.bmp,FAL0080m.bin,FAL0080d.bin,https://www.amusement-center.com/project/egg/game/?product_id=678
ソーサリアン+ユーティリティーDISK,Sorcerian + Utility Disk,679,PC-9801,FAL0081a.bin,FAL0081.bmp,FAL0081m.bin,FAL0081d.bin,https://www.amusement-center.com/project/egg/game/?product_id=679
AX-5　オリオン,AX-5 - Olion,680,PC-6001,EBS0010a.bin,EBS0010.bmp,EBS0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=680
RELICS,Relics,681,PC-9801,BOT0029a.bin,BOT0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=681
スタートレーダー,Star Cruiser,682,PC-9801,FAL0085a.bin,FAL0085.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=682
ソーサリアン 追加シナリオvol.1,Sorcerian Tsuika Scenario - Vol. 1,683,PC-9801,FAL0082a.bin,FAL0082.bmp,FAL0082m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=683
AX-4　ブラックホール  ,AX-4 - Black Hole,684,PC-6001,EBS0011a.bin,EBS0011.bmp,EBS0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=684
イース,Ys,685,PC-9801,FAL0084a.bin,FAL0084.bmp,FAL0084m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=685
Xak,Xak - The Art of Visual Stage,686,PC-9801,MIC0024a.bin,MIC0024.bmp,MIC0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=686
ソーサリアン 追加シナリオvol.2　戦国ソーサリアン,Sorcerian Tsuika Scenario - Vol. 2 - Sengoku Sorcerian,687,PC-9801,FAL0083a.bin,FAL0083.bmp,FAL0083m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=687
BURAI上巻,Burai - Joukan,688,PC-8801,RIV0024a.bin,RIV0024.bmp,RIV0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=688
AX-3　スロットポーカー,AX-3 - Slot Poker,689,PC-6001,EBS0012a.bin,EBS0012.bmp,EBS0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=689
ソーサリアン 追加シナリオvol.3　ピラミッドソーサリアン  ,Sorcerian Tsuika Scenario - Vol. 3 - Pyramid Sorcerian,690,PC-9801,FAL0088a.bin,FAL0088.bmp,FAL0088m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=690
ウィバーン,Wibarm,691,PC-8801,ARS0001a.bin,ARS0001.bmp,ARS0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=691
XakII  ,Xak II,692,PC-8801,MIC0025a.bin,MIC0025.bmp,MIC0025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=692
イースII,Ys II,693,PC-9801,FAL0086a.bin,FAL0086.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=693
ソーサリアンNEWシナリオ Vol.1 宇宙からの訪問者  ,Sorcerian - New Scenario Vol. 1 - Uchuu kara no Houmonsha,694,PC-9801,FAL0089a.bin,FAL0089.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=694
WIZARDRY CRUSADERS of the DARK SAVANT  ,Wizardy Crusaders of the Dark Savant,695,PC-9801,IPM0001a.bin,IPM0001.bmp,IPM0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=695
スタークルーザー  ,Star Cruiser,696,PC-8801,ARS0003a.bin,ARS0003.bmp,ARS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=696
ロマンシア,Romancia,697,MSX2,FAL1006a.bin,FAL1006.bmp,FAL1006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=697
GE・TEN,Ge Ten,698,PC-9801,HOK0001a.bin,HOK0001.bmp,HOK0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=698
DISC SAGA　背徳の竜  ,Disc Saga - Haitoku no Ryuu,699,PC-9801,COM0004a.bin,COM0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=699
ソーサリアン 追加シナリオ ギルガメッシュ ソーサリアン  ,Sorcerian Tsuika Scenario - Gilgamesh Sorcerian,700,PC-9801,FAL0090a.bin,FAL0090.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=700
ワンダラーズ フロム イース,Wanderers From Ys,701,PC-9801,FAL0087a.bin,FAL0087.bmp,FAL0087m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=701
臥竜伝,Garyuuden,702,PC-9801,HOK0003a.bin,HOK0003.bmp,HOK0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=702
ソーサリアン 追加シナリオ セレクテッド・ソーサリアン１,Sorcerian Tsuika Scenario - Selected Scenario - Sorcerian 1,703,PC-9801,FAL0091a.bin,FAL0091.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=703
DISC SAGA　眠れる森のお宝,Disc Saga - Nemureru Mori no Otakara,704,PC-9801,COM0005a.bin,COM0005.bmp,COM0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=704
あっぷるそーす　るーむ,Apple Sauce - Room,705,PC-9801,COM0007a.bin,COM0007.bmp,COM0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=705
GE・TEN II  ,Ge Ten II,706,PC-9801,HOK0002a.bin,HOK0002.bmp,HOK0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=706
ソーサリアン 追加シナリオ セレクテッド・ソーサリアン２,Sorcerian Tsuika Scenario - Selected Scenario - Sorcerian 2,707,PC-9801,FAL0092a.bin,FAL0092.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=707
ファーストクイーンIII   ,First Queen III,708,PC-9801,KUR0013a.bin,KUR0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=708
DISC SAGA　焼けよ剣！ ,Disc Saga - Yake yo Ken!,709,PC-9801,COM0006a.bin,COM0006.bmp,COM0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=709
ソーサリアン 追加シナリオ セレクテッド・ソーサリアン３  ,Sorcerian Tsuika Scenario - Selected Scenario - Sorcerian 3,710,PC-9801,FAL0093a.bin,FAL0093.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=710
赤い相撲 -愛のどすこい伝説-  ,Akai Sumou - Ai no Dosukoi Densetsu,711,PC-9801,COM0010a.bin,COM0010.bmp,COM0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=711
ファーストクイーンIV,First Queen IV,712,PC-9801,KUR0014a.bin,KUR0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=712
さる山天国,Saruyama Tengoku,713,PC-9801,COM0013a.bin,COM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=713
ZONE,Zone,714,PC-9801,SAC0017a.bin,SAC0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=714
ソーサリアン 追加シナリオ セレクテッド・ソーサリアン４  ,Sorcerian Tsuika Scenario - Selected Scenario - Sorcerian 4,715,PC-9801,FAL0094a.bin,FAL0094.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=715
吉田學園戦記（きちだがくえんせんき） 前編  ,Kichida Gakuen Senki - Zen-hen,716,PC-9801,COM0014a.bin,COM0014.bmp,COM0014m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=716
ドラゴンスレイヤーVI 英雄伝説  ,Dragon Slayer VI - Eiyuu Denstsu,717,MSX2,FAL1055a.bin,FAL1055.bmp,FAL1055m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=717
マーベル・パットゴルフ,Marvel Putt Golf,718,PC-9801,COM0016a.bin,COM0016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=718
POWER SINGER  ELLANCE・SAGA #1  ,Power Singer - Ellance Saga #1,719,PC-9801,SAC0018a.bin,SAC0018.bmp,SAC0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=719
ソーサリアン 追加シナリオ セレクテッド・ソーサリアン５  ,Sorcerian Tsuika Scenario - Selected Scenario - Sorcerian 5,720,PC-9801,FAL0095a.bin,FAL0095.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=720
DISC SAGA　番外編 THE TOWER OF MUDA ,Disc Saga - Bangai-hen - The Tower of Muda,721,PC-9801,COM0017a.bin,COM0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=721
式鬼の刻　−中国編 第一章−  ,Shiki no Koku - Chuugoku-hen Dai-ichi-shou,722,PC-9801,COM0018a.bin,COM0018.bmp,COM0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=722
ハイウェイスター,Highway Star,723,PC-9801,SAC0019a.bin,SAC0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=723
吉田學園戦記（きちだがくえんせんき） 後編  ,Kichida Gakuen Senki - Kou-hen,724,PC-9801,COM0015a.bin,COM0015.bmp,COM0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=724
魔京伝 ,Makyouden,725,PC-9801,NIC0003a.bin,NIC0003.bmp,NIC0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=725
赤い相撲 -愛のどすこい伝説-　第2話「嵐のドスコインガーＺ」  ,Akai Sumou - Ai no Dosukoi Densetsu - Dai-2-wa - Arashi no Dosukoinger Z,726,PC-9801,COM0011a.bin,COM0011.bmp,COM0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=726
DIRES -giger・loop-  ,Dires - Giger Loop,727,MSX2,BOT1017a.bin,BOT1017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=727
式鬼の刻 -中国編 第二章-  ,Shiki no Koku - Chuugoku-hen Dai-ni-shou,728,PC-9801,COM0019a.bin,COM0019.bmp,COM0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=728
ファーストクイーン 〜オルニック戦記〜,First Queen - Ornic Senki,729,PC-9801,KUR0017a.bin,KUR0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=729
赤い相撲　−愛のどすこい伝説−　第3話「消えた牙雄」,Akai Sumou - Ai no Dosukoi Densetsu - Dai-3-wa - Kieta Kiba Yuu,730,PC-9801,COM0012a.bin,COM0012.bmp,COM0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=730
ディアドラム,Diadrum,731,PC-9801,NIC0001a.bin,NIC0001.bmp,NIC0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=731
式鬼の刻　−中国編 第三章−,Shiki no Koku - Chuugoku-hen Dai-san-shou,732,PC-9801,COM0020a.bin,COM0020.bmp,COM0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=732
アレスタ（英語版）  ,Aleste (Eigo-ban),733,MSX2,COM1021a.bin,COM1021.bmp,COM1021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=733
DS Collection 1  ,DS Collection 1,734,MSX2,COM3001a.bin,COM3001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=734
Aleste English  ,Aleste - English  ,735,MSX2,COM3002a.bin,COM3002.bmp,COM3002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=735
Saruyama Tengoku  ,Saruyama Tengoku  ,736,PC-9801,COM3003a.bin,COM3003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=736
Nyanpi,Nyanpi,737,MSX2,COM3004a.bin,COM3004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=737
Marvel PuttGolf,Marvel Putt Golf,740,PC-9801,ECOM3005a.bin,COM3005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=740
EGGY  ,Eggy,743,MSX,BOT3001a.bin,BOT3001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=743
HOTDOG,Hotdog,744,PC-8801,BOT3002a.bin,BOT3002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=744
Relics,Relics,745,MSX,BOT3003a.bin,BOT3003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=745
Topple Zip,Topple Zip,746,PC-9801,BOT3004a.bin,BOT3004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=746
The Scheme,The Scheme,747,PC-8801,BOT3005a.bin,BOT3005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=747
Chima Chima,Chima Chima,748,PC-8801,BOT3006a.bin,BOT3006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=748
覇邪の封印,Haja no Fuuin,749,PC-8801,KSK0023a.bin,KSK0023.bmp,KSK0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=749
式鬼の刻　−中国編 第四章−,Shiki no Koku - Chuugoku-hen Dai-yon-shou,750,PC-9801,COM0021a.bin,COM0021.bmp,COM0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=750
ドラゴンスレイヤーVI 英雄伝説  ,Dragon Slayer VI - Eiyuu Denstsu,751,PC-8801,FAL0096a.bin,FAL0096.bmp,FAL0096m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=751
あっぷるそーす　ひなまつり,Apple Sauce - Hinamatsuri,752,PC-9801,COM0022a.bin,COM0022.bmp,COM0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=752
Zanac,Zanac,753,MSX,COM3006a.bin,COM3006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=753
まーじゃんバニラシンドローム  ,Mahjong Vanilla Syndrome,754,PC-9801,NTB0001a.bin,NTB0001.bmp,NTB0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=754
DISC SAGA 依頼者はモンスター？  ,Disc Saga - Iraisha wa Monster,755,PC-9801,COM0025a.bin,COM0025.bmp,COM0025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=755
マーベル・パットゴルフ2,Marvel Putt Golf 2,756,PC-9801,COM0026a.bin,COM0026.bmp,COM0026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=756
rusty #1  ,Rusty #1,757,PC-9801,COM0024a.bin,COM0024.bmp,COM0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=757
アレスタ2（英語版）  ,Aleste 2 (Eigo-ban),758,MSX2,COM1022a.bin,COM1022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=758
破滅の妖刀,Hametsu no Youtou,759,PC-9801,COM0023a.bin,COM0023.bmp,COM0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=759
スペランカー,Spelunker,760,MSX,ISE0001a.bin,ISE0001.bmp,ISE0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=760
ANTY,Anty,761,MSX,BOT3007a.bin,BOT3007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=761
殺人倶楽部,Satsujin Club,762,PC-8801,RIV0025a.bin,RIV0025.bmp,RIV0025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=762
B.G.V　こいのぼり,B.G.V - Koi Nobori,763,PC-9801,COM0027a.bin,COM0027.bmp,COM0027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=763
DISC SAGA　渚のバカ大将  ,Disc Saga - Nagisa no Baka Taishou,764,PC-9801,COM0030a.bin,COM0030.bmp,COM0030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=764
T.N.T,T.N.T,765,MSX2,BOT3008a.bin,BOT3008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=765
rusty #2,Rusty #2,766,PC-9801,COM0029a.bin,COM0029.bmp,COM0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=766
KISS OF MURDER -殺意の接吻-,Kiss of Murder - Satsui no Seppun,767,PC-8801,RIV0026a.bin,RIV0026.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=767
装甲騎兵ボトムズ　リアルバトル,Soukou Kihei Votoms - Real Battle,768,PC-9801,FAM0008a.bin,FAM0008.bmp,FAM0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=768
B.G.V　雨,B.G.V - Ame,769,PC-9801,COM0037a.bin,COM0037.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=769
アドマス,Addmath,770,PC-9801,COM0035a.bin,COM0035.bmp,COM0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=770
Guardic,Guardic,771,MSX,COM3007a.bin,COM3007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=771
破滅の妖刀II 凶変の館,Hametsu no Youtou II - Kyouhen no Yakata,772,PC-9801,COM0028a.bin,COM0028.bmp,COM0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=772
麻雀王伝説  ,Majong Ou Densetsu,773,PC-9801,NTB0002a.bin,NTB0002.bmp,NTB0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=773
B.G.V　アストロスコープ  ,B.G.V - Astro Scope,774,PC-9801,COM0039a.bin,COM0039.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=774
装甲騎兵ボトムズ DEAD ASH,Soukou Kihei Votoms - Dead Ash,775,X68000,FAM0009a.bin,FAM0009.bmp,FAM0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=775
